28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:01.369Z,60,FALSE,1,1,390723.677669588,6674619.17773114
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:02.369Z,65,FALSE,1,1,390716.68408542,6674615.37483193
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:03.369Z,74,FALSE,1,1,390709.018619567,6674611.36913618
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:04.369Z,84,FALSE,1,1,390700.629158783,6674607.27364137
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:05.369Z,89,FALSE,1,1,390691.786223418,6674602.85739843
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:06.369Z,99,FALSE,1,1,390682.38226525,6674598.23506003
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:07.369Z,109,FALSE,1,1,390672.541454569,6674593.84866903
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:08.369Z,124,FALSE,1,1,390662.426770481,6674589.58192278
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:09.369Z,134,FALSE,1,1,390651.871907418,6674585.43979255
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:10.369Z,144,FALSE,1,1,390641.327000462,6674581.63170544
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:11.369Z,159,FALSE,1,1,390630.11352004,6674577.73219076
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:12.369Z,169,FALSE,1,1,390618.750346778,6674574.39436881
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:13.369Z,184,FALSE,1,1,390607.393807569,6674571.27925716
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:14.369Z,194,FALSE,1,1,390595.933033605,6674568.39017014
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:15.369Z,209,FALSE,1,1,390583.131802886,6674565.20688269
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:16.369Z,219,FALSE,1,1,390570.251809272,6674561.24593427
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:17.369Z,233,FALSE,1,1,390557.166691294,6674557.84834985
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:18.369Z,248,FALSE,1,1,390544.834337586,6674553.64823762
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:19.369Z,258,FALSE,1,1,390532.031826713,6674548.57073129
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:20.369Z,273,FALSE,1,1,390519.115076855,6674543.38524853
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:21.369Z,288,FALSE,1,1,390505.911116656,6674537.87409107
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:22.369Z,303,FALSE,1,1,390492.58958067,6674532.14362328
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:23.369Z,313,FALSE,1,1,390479.212565669,6674526.41486255
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:24.369Z,328,FALSE,1,1,390465.600434034,6674520.24743683
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:25.369Z,343,FALSE,1,1,390452.376309232,6674514.06844589
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:26.369Z,358,FALSE,1,1,390439.256345439,6674507.66350825
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:27.369Z,373,FALSE,1,1,390425.74161264,6674501.04756045
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:28.369Z,387,FALSE,1,1,390412.451910028,6674494.53635981
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:29.369Z,402,FALSE,1,1,390399.305129834,6674487.24086425
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:30.369Z,417,FALSE,1,1,390386.366705385,6674479.49342424
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:31.369Z,432,FALSE,1,1,390373.806279244,6674471.40039341
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:32.369Z,447,FALSE,1,1,390361.516311863,6674463.07642674
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:33.369Z,462,FALSE,1,1,390349.389264265,6674454.63618073
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:34.369Z,477,FALSE,1,1,390337.421800525,6674445.96831635
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:35.369Z,492,FALSE,1,1,390325.613919722,6674437.07283201
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:36.369Z,507,FALSE,1,1,390313.799308204,6674427.95471047
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:37.369Z,522,FALSE,1,1,390302.2030519,6674418.71864275
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:38.369Z,537,FALSE,1,1,390290.710938328,6674409.25661293
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:39.369Z,551,FALSE,1,1,390279.215427998,6674399.68328132
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:40.369Z,566,FALSE,1,1,390267.442667077,6674390.11829596
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:41.369Z,581,FALSE,1,1,390255.448091691,6674380.55999718
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:42.369Z,596,FALSE,1,1,390243.22836129,6674370.89704979
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:43.369Z,611,FALSE,1,1,390230.956467185,6674361.3471427
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:44.369Z,626,FALSE,1,1,390218.456075174,6674351.58125298
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:45.369Z,641,FALSE,1,1,390205.848078765,6674341.93006884
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:46.369Z,656,FALSE,1,1,390193.070358587,6674332.17257999
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:47.369Z,671,FALSE,1,1,390180.237131244,6674322.41679862
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:48.369Z,691,FALSE,1,1,390167.18541922,6674312.77905351
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:49.369Z,705,FALSE,1,1,390154.022759496,6674303.14468204
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:50.369Z,720,FALSE,1,1,390140.693711525,6674293.51534942
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:51.369Z,735,FALSE,1,1,390127.319180213,6674284.22174083
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:52.369Z,755,FALSE,1,1,390113.778260986,6674274.93317385
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:53.369Z,770,FALSE,1,1,390100.191861764,6674265.98033282
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:54.369Z,785,FALSE,1,1,390086.608739143,6674257.13887891
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:55.369Z,800,FALSE,1,1,390072.973453978,6674248.41047714
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:56.369Z,820,FALSE,1,1,390059.670746269,6674239.67213408
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:57.369Z,835,FALSE,1,1,390046.586392595,6674230.8158398
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:58.369Z,850,FALSE,1,1,390033.065139282,6674222.19559138
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:49:59.369Z,864,FALSE,1,1,390019.612644307,6674214.01907535
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:00.369Z,884,FALSE,1,1,390006.101301854,6674205.73293709
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:01.369Z,899,FALSE,1,1,389992.300751537,6674198.90422923
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:02.369Z,914,FALSE,1,1,389978.70328505,6674193.29528252
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:03.369Z,929,FALSE,1,1,389961.866751007,6674187.00369441
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:04.369Z,944,FALSE,1,1,389945.164472991,6674181.48820937
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:05.369Z,964,FALSE,1,1,389929.42473585,6674176.61248018
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:06.369Z,979,FALSE,1,1,389913.075097696,6674171.7551603
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:07.369Z,994,FALSE,1,1,389897.286528027,6674167.10391025
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:08.369Z,1014,FALSE,1,1,389881.726381793,6674162.66873041
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:09.369Z,1028,FALSE,1,1,389866.603029708,6674157.9975968
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:10.369Z,1043,FALSE,1,1,389851.271271472,6674153.77854728
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:11.369Z,1058,FALSE,1,1,389836.161243284,6674149.55288713
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:12.369Z,1078,FALSE,1,1,389821.172116063,6674145.65796256
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:13.369Z,1093,FALSE,1,1,389806.17625126,6674141.54042493
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:14.369Z,1108,FALSE,1,1,389790.743518563,6674137.65897698
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:15.369Z,1123,FALSE,1,1,389775.421635161,6674133.7742547
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:16.369Z,1138,FALSE,1,1,389760.050981197,6674130.1139401
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:17.369Z,1153,FALSE,1,1,389744.905416868,6674126.55834675
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:18.369Z,1173,FALSE,1,1,389729.652290402,6674123.11749327
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:19.369Z,1187,FALSE,1,1,389714.464639025,6674120.00904364
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:20.369Z,1202,FALSE,1,1,389699.332401972,6674116.89898607
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:21.369Z,1217,FALSE,1,1,389684.095962982,6674114.01500664
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:22.369Z,1232,FALSE,1,1,389668.69652611,6674111.24744083
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:23.369Z,1247,FALSE,1,1,389653.137448759,6674108.70762769
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:24.369Z,1262,FALSE,1,1,389637.408662741,6674106.06155838
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:25.369Z,1282,FALSE,1,1,389621.572323583,6674103.53023712
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:26.369Z,1297,FALSE,1,1,389605.621716798,6674100.89099143
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:27.369Z,1312,FALSE,1,1,389589.560199011,6674098.25515972
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:28.369Z,1327,FALSE,1,1,389573.384411156,6674095.51140653
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:29.369Z,1346,FALSE,1,1,389556.99018454,6674092.88575286
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:30.369Z,1361,FALSE,1,1,389540.481686183,6674090.15218167
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:31.369Z,1376,FALSE,1,1,389524.031963559,6674087.52834823
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:32.369Z,1396,FALSE,1,1,389507.520050057,6674084.68358832
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:33.369Z,1411,FALSE,1,1,389490.068939066,6674081.97869494
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:34.369Z,1426,FALSE,1,1,389473.452806054,6674079.36010964
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:35.369Z,1446,FALSE,1,1,389456.777841048,6674076.63193704
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:36.369Z,1461,FALSE,1,1,389440.207008852,6674073.67781727
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:37.369Z,1481,FALSE,1,1,389423.733580092,6674070.27507523
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:38.369Z,1495,FALSE,1,1,389407.087060747,6674066.65475873
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:39.369Z,1510,FALSE,1,1,389390.596742568,6674062.69548112
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:40.369Z,1530,FALSE,1,1,389374.418857216,6674058.05820306
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:41.369Z,1545,FALSE,1,1,389358.175389188,6674053.08866162
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:42.369Z,1560,FALSE,1,1,389341.862968071,6674047.67552086
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:43.369Z,1580,FALSE,1,1,389325.831080666,6674042.36540739
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:44.369Z,1595,FALSE,1,1,389309.893198165,6674036.4953268
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:45.369Z,1615,FALSE,1,1,389294.00060463,6674030.28962809
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:46.369Z,1630,FALSE,1,1,389278.319627696,6674023.74327946
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:47.369Z,1645,FALSE,1,1,389262.794820385,6674016.85795548
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:48.369Z,1664,FALSE,1,1,389247.589143158,6674009.51728485
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:49.369Z,1679,FALSE,1,1,389232.539629029,6674001.8376335
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:50.369Z,1694,FALSE,1,1,389217.594200199,6673993.93201414
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:51.369Z,1714,FALSE,1,1,389202.749484789,6673985.6890888
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:52.369Z,1729,FALSE,1,1,389188.171813381,6673977.103821
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:53.369Z,1749,FALSE,1,1,389173.642775939,6673968.29425869
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:54.369Z,1764,FALSE,1,1,389159.054851784,6673959.37509566
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:55.369Z,1779,FALSE,1,1,389144.463484213,6673950.3446535
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:56.369Z,1799,FALSE,1,1,389129.986306424,6673941.42224691
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:57.369Z,1813,FALSE,1,1,389115.509057441,6673932.49989697
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:58.369Z,1833,FALSE,1,1,389100.927592343,6673923.80363633
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:50:59.369Z,1848,FALSE,1,1,389086.29735847,6673915.33178631
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:00.369Z,1863,FALSE,1,1,389071.621731866,6673907.19568409
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:01.369Z,1883,FALSE,1,1,389056.959536139,6673899.50498642
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:02.369Z,1898,FALSE,1,1,389042.137689397,6673892.0420619
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:03.369Z,1913,FALSE,1,1,389027.159568405,6673884.91824903
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:04.369Z,1933,FALSE,1,1,389012.080622311,6673878.13186868
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:05.369Z,1948,FALSE,1,1,388996.78658603,6673871.57494819
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:06.369Z,1963,FALSE,1,1,388981.492493333,6673865.01809109
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:07.369Z,1982,FALSE,1,1,388965.857497047,6673860.03178092
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:08.369Z,1997,FALSE,1,1,388950.146744824,6673854.3792001
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:09.369Z,2012,FALSE,1,1,388934.276358216,6673848.95440596
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:10.369Z,2032,FALSE,1,1,388918.416057693,6673843.86368962
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:11.369Z,2047,FALSE,1,1,388902.060069177,6673838.89952257
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:12.369Z,2067,FALSE,1,1,388885.714172099,6673834.26943755
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:13.369Z,2082,FALSE,1,1,388869.371611114,6673829.75076158
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:14.369Z,2097,FALSE,1,1,388852.928254558,6673825.56953443
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:15.369Z,2117,FALSE,1,1,388836.668103231,6673821.94001177
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:16.369Z,2131,FALSE,1,1,388820.303785678,6673818.53660178
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:17.369Z,2146,FALSE,1,1,388804.060474797,6673815.46390545
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:18.369Z,2166,FALSE,1,1,388787.931410619,6673812.49924841
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:19.369Z,2181,FALSE,1,1,388771.587294548,6673809.76407374
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:20.369Z,2196,FALSE,1,1,388755.357429101,6673807.13693828
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:21.369Z,2216,FALSE,1,1,388739.245199806,6673804.72917689
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:22.369Z,2231,FALSE,1,1,388723.084267887,6673802.54584435
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:23.369Z,2246,FALSE,1,1,388707.106579868,6673800.91420765
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:24.369Z,2261,FALSE,1,1,388691.253310632,6673799.72461406
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:25.369Z,2281,FALSE,1,1,388675.583299171,6673799.08671216
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:26.369Z,2295,FALSE,1,1,388659.975499356,6673798.66986353
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:27.369Z,2310,FALSE,1,1,388644.488748118,6673798.58371706
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:28.369Z,2325,FALSE,1,1,388629.233944475,6673798.82489756
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:29.369Z,2340,FALSE,1,1,388614.15903281,6673799.50642553
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:30.369Z,2355,FALSE,1,1,388599.312689812,6673800.40393895
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:31.369Z,2370,FALSE,1,1,388584.642859212,6673801.63045885
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:32.369Z,2385,FALSE,1,1,388570.094097564,6673803.1876709
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:33.369Z,2400,FALSE,1,1,388555.663019354,6673804.96423745
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:34.369Z,2415,FALSE,1,1,388541.353016898,6673807.07149337
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:35.369Z,2430,FALSE,1,1,388527.337216159,6673809.72704456
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:36.369Z,2444,FALSE,1,1,388513.373490197,6673812.26962476
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:37.369Z,2459,FALSE,1,1,388499.638352396,6673815.02817557
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:38.369Z,2469,FALSE,1,1,388486.125021778,6673817.78002201
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:39.369Z,2484,FALSE,1,1,388472.840281708,6673820.74783402
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:40.369Z,2499,FALSE,1,1,388459.725294767,6673823.82196237
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:41.369Z,2514,FALSE,1,1,388446.832116024,6673826.88937943
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:42.369Z,2524,FALSE,1,1,388434.046457957,6673829.84212631
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:43.369Z,2539,FALSE,1,1,388421.323052737,6673833.01590037
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:44.369Z,2554,FALSE,1,1,388408.710561637,6673836.18633848
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:45.369Z,2564,FALSE,1,1,388396.046038252,6673839.46984681
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:46.369Z,2579,FALSE,1,1,388383.544481572,6673842.63699128
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:47.369Z,2589,FALSE,1,1,388371.094996612,6673845.69115175
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:48.369Z,2603,FALSE,1,1,388358.759819605,6673848.85330898
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:49.369Z,2618,FALSE,1,1,388346.532159814,6673851.90078957
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:50.369Z,2628,FALSE,1,1,388334.363361614,6673855.057956
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:51.369Z,2643,FALSE,1,1,388322.028243335,6673858.22023763
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:52.369Z,2653,FALSE,1,1,388309.693144836,6673861.38256104
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:53.369Z,2668,FALSE,1,1,388297.302619681,6673864.54661812
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:54.369Z,2678,FALSE,1,1,388284.8600657,6673867.82374553
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:55.369Z,2693,FALSE,1,1,388272.358688033,6673870.99127164
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:56.369Z,2708,FALSE,1,1,388259.916175174,6673874.26848427
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:57.369Z,2718,FALSE,1,1,388247.414837957,6673877.436096
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:58.369Z,2733,FALSE,1,1,388235.0244132,6673880.60036496
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:51:59.369Z,2743,FALSE,1,1,388222.637407916,6673883.87601213
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:52:00.369Z,2757,FALSE,1,1,388210.302469392,6673887.03867218
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:52:01.369Z,2767,FALSE,1,1,388197.964150289,6673890.09003797
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:52:02.369Z,2782,FALSE,1,1,388185.795588999,6673893.24770081
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:52:03.369Z,2797,FALSE,1,1,388173.734538054,6673896.29068076
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:52:04.369Z,2807,FALSE,1,1,388161.780996077,6673899.21897673
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:52:05.369Z,2822,FALSE,1,1,388149.830873606,6673902.25864793
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:52:06.369Z,2832,FALSE,1,1,388137.76307344,6673905.07907497
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:52:07.369Z,2847,FALSE,1,1,388125.705498106,6673908.23354996
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:52:08.369Z,2857,FALSE,1,1,388113.582287492,6673911.05575159
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:52:09.369Z,2872,FALSE,1,1,388101.521346416,6673914.09897065
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:52:10.369Z,2882,FALSE,1,1,388089.34953258,6673917.14561975
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:52:11.369Z,2897,FALSE,1,1,388077.070250322,6673920.30703597
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:52:12.369Z,2907,FALSE,1,1,388065.009365625,6673923.35037594
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:52:13.369Z,2921,FALSE,1,1,388052.62944558,6673926.84927328
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:52:14.369Z,2931,FALSE,1,1,388040.419289323,6673930.45446129
28b4f259226490dcb103dbfa3376c3dd,2020-09-23T16:52:15.369Z,2946,FALSE,1,1,388028.628880142,6673933.26677092
